,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency
Mean1,4.77825,4.77825,4.8085,0.030250000000000554,False,0.14424999999999955,0.1745000000000001,1,0.46690394083843234,4.79375,0.015500000000000291,0.014750000000000263,33.057851239668814
Mean1,4.95275,4.95275,4.9805,0.027750000000000163,False,0.1427499999999995,0.17049999999999965,1,0.44085597871877663,4.96675,0.014000000000000234,0.013749999999999929,36.036036036035824
Mean1,5.12325,5.12325,5.15375,0.03049999999999997,False,0.14500000000000046,0.17550000000000043,1,0.4717522737553927,5.1377500000000005,0.014500000000000846,0.015999999999999126,32.78688524590167
Mean1,5.29875,5.29875,5.32775,0.028999999999999915,False,0.1429999999999998,0.1719999999999997,1,0.45222136245303707,5.313,0.014249999999999652,0.014750000000000263,34.48275862068976
Mean1,5.47075,5.47075,5.49825,0.027499999999999858,False,0.14475000000000016,0.17225000000000001,1,0.43747139693836146,5.4845,0.013749999999999929,0.013749999999999929,36.36363636363655
Mean1,5.643,5.643,5.6735,0.03049999999999997,False,0.14500000000000046,0.17550000000000043,1,0.4629843520760766,5.65825,0.015249999999999986,0.015249999999999986,32.78688524590167
Mean1,5.8185,5.8185,5.8465,0.02799999999999958,False,0.14250000000000007,0.17049999999999965,1,0.4453880329050174,5.8325000000000005,0.014000000000000234,0.013999999999999346,35.71428571428625
Mean1,5.989,5.989,6.0185,0.029500000000000526,False,0.1454999999999993,0.17499999999999982,1,0.45663873119088616,6.00325,0.01425000000000054,0.015249999999999986,33.89830508474516
Mean1,6.164,6.164,6.1935,0.029500000000000526,False,0.1435000000000004,0.17300000000000093,1,0.45848373583749363,6.17875,0.014750000000000263,0.014750000000000263,33.89830508474516
Mean1,6.337000000000001,6.337000000000001,6.3645,0.02749999999999897,False,0.14425000000000043,0.1717499999999994,1,0.4358220663604126,6.350750000000001,0.013749999999999929,0.01374999999999904,36.363636363637724
Mean1,6.50875,6.50875,6.53925,0.03049999999999997,False,0.1457499999999996,0.17624999999999957,1,0.46272694325935226,6.52375,0.01499999999999968,0.015500000000000291,32.78688524590167
Mean1,6.685,6.685,6.712999999999999,0.02799999999999958,False,0.14250000000000096,0.17050000000000054,1,0.4417553364094322,6.69875,0.013750000000000817,0.014249999999998764,35.71428571428625
Mean1,6.8555,6.8555,6.885,0.029499999999999638,False,0.1457500000000005,0.17525000000000013,1,0.46399487716292,6.86975,0.014249999999999652,0.015249999999999986,33.89830508474618
Mean1,7.03075,7.03075,7.06025,0.029499999999999638,False,0.1435000000000004,0.17300000000000004,1,0.4580544750606537,7.0455000000000005,0.014750000000000263,0.014749999999999375,33.89830508474618
Mean1,7.20375,7.20375,7.23125,0.027499999999999858,False,0.14475000000000016,0.17225000000000001,1,0.43632259533169854,7.2177500000000006,0.014000000000000234,0.013499999999999623,36.36363636363655
Mean1,7.376,7.376,7.4065,0.03049999999999997,False,0.14550000000000018,0.17600000000000016,1,0.4615501940298775,7.391,0.01499999999999968,0.015500000000000291,32.78688524590167
Mean1,7.5520000000000005,7.5520000000000005,7.57975,0.027749999999999275,False,0.1429999999999998,0.17074999999999907,1,0.4327316868084122,7.5655,0.013499999999999623,0.014249999999999652,36.036036036036975
Mean1,7.72275,7.72275,7.75225,0.029500000000000526,False,0.1457499999999996,0.17525000000000013,1,0.45861435143907364,7.737,0.01425000000000054,0.015249999999999986,33.89830508474516
Mean1,7.898,7.898,7.9275,0.029500000000000526,False,0.14349999999999952,0.17300000000000004,1,0.4602727706610296,7.91275,0.014750000000000263,0.014750000000000263,33.89830508474516
Mean1,8.071,8.071,8.0985,0.027499999999999858,False,0.14525000000000077,0.17275000000000063,1,0.43677517671268606,8.08475,0.013749999999999929,0.013749999999999929,36.36363636363655
Mean1,8.24375,8.24375,8.27425,0.03049999999999997,False,0.145249999999999,0.17574999999999896,1,0.46499333961600414,8.259,0.015249999999999986,0.015249999999999986,32.78688524590167
Mean1,8.4195,8.4195,8.447000000000001,0.027500000000001634,False,0.14349999999999952,0.17100000000000115,1,0.43577284035909175,8.433250000000001,0.013750000000001705,0.013749999999999929,36.3636363636342
Mean1,8.5905,8.5905,8.6205,0.02999999999999936,False,0.1462500000000002,0.17624999999999957,1,0.45370675071965144,8.6045,0.013999999999999346,0.016000000000000014,33.333333333334046
Mean1,8.76675,8.76675,8.7955,0.028750000000000497,False,0.1429999999999989,0.1717499999999994,1,0.4588633154673265,8.78075,0.013999999999999346,0.014750000000001151,34.782608695651575
Mean1,8.9385,8.9385,8.96675,0.028249999999999886,False,0.1460000000000008,0.17425000000000068,1,0.44217090943581117,8.9525,0.014000000000001123,0.014249999999998764,35.398230088495716
Mean1,9.11275,9.11275,9.142999999999999,0.030249999999998778,False,0.14425000000000132,0.1745000000000001,1,0.46463858766854044,9.128,0.015249999999999986,0.014999999999998792,33.057851239670754
Mean1,9.28725,9.28725,9.3145,0.02725000000000044,False,0.14499999999999957,0.17225000000000001,1,0.43253082342679045,9.30125,0.013999999999999346,0.013250000000001094,36.69724770642142
Mean1,9.4595,9.4595,9.48975,0.030250000000000554,False,0.1462500000000002,0.17650000000000077,1,0.46190404972704513,9.4745,0.015000000000000568,0.015249999999999986,33.057851239668814
Mean1,9.636000000000001,9.636000000000001,9.66375,0.027749999999999275,False,0.1429999999999989,0.17074999999999818,1,0.44157123343842825,9.649750000000001,0.013749999999999929,0.013999999999999346,36.036036036036975
Mean1,9.80675,9.80675,9.83675,0.030000000000001137,False,0.14649999999999963,0.17650000000000077,1,0.46026931299460727,9.821,0.01425000000000054,0.015750000000000597,33.33333333333207
Mean1,9.98325,9.98325,10.012,0.028750000000000497,False,0.1432500000000001,0.1720000000000006,1,0.4514346995871488,9.997250000000001,0.014000000000001123,0.014749999999999375,34.782608695651575
Mean1,10.15525,10.15525,10.1835,0.028249999999999886,False,0.14599999999999902,0.1742499999999989,1,0.44452386350498385,10.16925,0.013999999999999346,0.01425000000000054,35.398230088495716
Mean1,10.3295,10.3295,10.35975,0.030250000000000554,False,0.14450000000000074,0.1747500000000013,1,0.4655070214176673,10.345,0.01550000000000118,0.014749999999999375,33.057851239668814
Mean1,10.50425,10.50425,10.5315,0.027249999999998664,False,0.14550000000000018,0.17274999999999885,1,0.43122192600717346,10.51825,0.013999999999999346,0.013249999999999318,36.697247706423816
Mean1,10.677,10.677,10.7075,0.03049999999999997,False,0.14550000000000018,0.17600000000000016,1,0.4712303151394853,10.69225,0.015249999999999986,0.015249999999999986,32.78688524590167
Mean1,10.853,10.853,10.88075,0.02775000000000105,False,0.14374999999999893,0.17149999999999999,1,0.4358784829880415,10.86675,0.013749999999999929,0.014000000000001123,36.03603603603467
Mean1,11.0245,11.0245,11.05425,0.029749999999999943,False,0.14700000000000024,0.17675000000000018,1,0.45727717592953027,11.0385,0.014000000000001123,0.01574999999999882,33.613445378151326
Mean1,11.20125,11.20125,11.2295,0.028249999999999886,False,0.1432500000000001,0.17149999999999999,1,0.4449749527381115,11.215,0.013749999999999929,0.014499999999999957,35.398230088495716
Mean1,11.37275,11.37275,11.4015,0.028750000000000497,False,0.14700000000000024,0.17575000000000074,1,0.44667690613627575,11.386750000000001,0.014000000000001123,0.014749999999999375,34.782608695651575
Mean1,11.5485,11.5485,11.57775,0.029249999999999332,False,0.14400000000000013,0.17324999999999946,1,0.45579095632327377,11.563,0.014499999999999957,0.014749999999999375,34.18803418803497
Mean1,11.72175,11.72175,11.74975,0.02800000000000047,False,0.1457499999999996,0.17375000000000007,1,0.44692419317132387,11.73575,0.013999999999999346,0.014000000000001123,35.71428571428512
Mean1,11.8955,11.8955,11.925999999999998,0.030499999999998195,False,0.14500000000000135,0.17549999999999955,1,0.46523467580031735,11.91125,0.015750000000000597,0.014749999999997598,32.786885245903576
Mean1,12.071,12.071,12.0985,0.027499999999999858,False,0.14499999999999957,0.17249999999999943,1,0.435184251269651,12.08475,0.013749999999999929,0.013749999999999929,36.36363636363655
Mean1,12.2435,12.2435,12.27375,0.030250000000000554,False,0.14675000000000082,0.17700000000000138,1,0.46157032126526004,12.2585,0.015000000000000568,0.015249999999999986,33.057851239668814
Mean1,12.4205,12.4205,12.448,0.027499999999999858,False,0.14400000000000013,0.17149999999999999,1,0.4377990266079655,12.43425,0.013749999999999929,0.013749999999999929,36.36363636363655
Mean1,12.592,12.592,12.6225,0.03049999999999997,False,0.14674999999999905,0.17724999999999902,1,0.46747578084918556,12.6065,0.014499999999999957,0.016000000000000014,32.78688524590167
Mean1,12.76925,12.76925,12.79725,0.02800000000000047,False,0.14349999999999952,0.17149999999999999,1,0.4362953780917926,12.783,0.013749999999999929,0.01425000000000054,35.71428571428512
Mean1,12.94075,12.94075,12.97025,0.029500000000000526,False,0.14749999999999908,0.1769999999999996,1,0.45269432940226234,12.95475,0.014000000000001123,0.015499999999999403,33.89830508474516
Mean1,13.11775,13.11775,13.14625,0.02850000000000108,False,0.1432500000000001,0.17175000000000118,1,0.446484626313068,13.1315,0.013750000000001705,0.014749999999999375,35.08771929824429
Mean1,13.2895,13.2895,13.31825,0.028750000000000497,False,0.14749999999999908,0.17624999999999957,1,0.45107340873988805,13.30375,0.01425000000000054,0.014499999999999957,34.782608695651575
Mean1,13.46575,13.46575,13.49525,0.029500000000000526,False,0.14349999999999952,0.17300000000000004,1,0.471048077957573,13.480500000000001,0.014750000000001151,0.014749999999999375,33.89830508474516
Mean1,13.63875,13.63875,13.667,0.028249999999999886,False,0.14724999999999966,0.17549999999999955,1,0.43873071176588985,13.653,0.01425000000000054,0.013999999999999346,35.398230088495716
Mean1,13.81425,13.81425,13.844000000000001,0.02975000000000172,False,0.14474999999999838,0.1745000000000001,1,0.46241775785632605,13.82925,0.015000000000000568,0.014750000000001151,33.613445378149315
Mean1,13.98875,13.98875,14.01625,0.027499999999999858,False,0.1465000000000014,0.17400000000000126,1,0.43754956936302,14.0025,0.013749999999999929,0.013749999999999929,36.36363636363655
Mean1,14.16275,14.16275,14.193,0.030249999999998778,False,0.14550000000000018,0.17574999999999896,1,0.4640161828857734,14.1785,0.01574999999999882,0.014499999999999957,33.057851239670754
Mean1,14.3385,14.3385,14.366,0.027499999999999858,False,0.1457499999999996,0.17324999999999946,1,0.43999073546202105,14.352500000000001,0.014000000000001123,0.013499999999998735,36.36363636363655
Mean1,14.51175,14.51175,14.54225,0.03049999999999997,False,0.1457499999999996,0.17624999999999957,1,0.47181075293931,14.52725,0.01550000000000118,0.014999999999998792,32.78688524590167
Mean1,14.687999999999999,14.687999999999999,14.7155,0.027500000000001634,False,0.1457499999999996,0.17325000000000124,1,0.433155233045965,14.702,0.014000000000001123,0.013500000000000512,36.3636363636342
Mean1,14.86125,14.86125,14.8915,0.030250000000000554,False,0.1462500000000002,0.17650000000000077,1,0.4643659525185999,14.87625,0.015000000000000568,0.015249999999999986,33.057851239668814
Mean1,15.03775,15.03775,15.06525,0.027499999999999858,False,0.14499999999999957,0.17249999999999943,1,0.43412043516830395,15.05175,0.013999999999999346,0.013500000000000512,36.36363636363655
Mean1,15.21025,15.21025,15.2405,0.030250000000000554,False,0.14699999999999847,0.17724999999999902,1,0.46258877949879995,15.225,0.014749999999999375,0.01550000000000118,33.057851239668814
Mean1,15.3875,15.3875,15.41525,0.02775000000000105,False,0.14424999999999955,0.1720000000000006,1,0.4424734221930832,15.4015,0.014000000000001123,0.013749999999999929,36.03603603603467
Mean1,15.5595,15.5595,15.59,0.03049999999999997,False,0.14724999999999966,0.17774999999999963,1,0.4697838844822143,15.574250000000001,0.014750000000001151,0.01574999999999882,32.78688524590167
Mean1,15.73725,15.73725,15.76475,0.027499999999999858,False,0.14450000000000074,0.1720000000000006,1,0.4362337008825317,15.751,0.013749999999999929,0.013749999999999929,36.36363636363655
Mean1,15.90925,15.90925,15.9395,0.030250000000000554,False,0.14724999999999788,0.17749999999999844,1,0.4599297099219847,15.92375,0.014499999999999957,0.015750000000000597,33.057851239668814
Mean1,16.08675,16.08675,16.11475,0.028000000000002245,False,0.14399999999999835,0.1720000000000006,1,0.4392223298554172,16.1005,0.013750000000001705,0.01425000000000054,35.71428571428285
Mean1,16.25875,16.25875,16.2885,0.029749999999999943,False,0.1479999999999997,0.17774999999999963,1,0.46084259945129025,16.272750000000002,0.014000000000002899,0.015749999999997044,33.613445378151326
Mean1,16.4365,16.4365,16.4645,0.028000000000002245,False,0.1437500000000007,0.17175000000000296,1,0.45403147338325295,16.45025,0.013750000000001705,0.01425000000000054,35.71428571428285
Mean1,16.60825,16.60825,16.63775,0.02949999999999875,False,0.14824999999999733,0.17774999999999608,1,0.4531653856661903,16.62225,0.013999999999999346,0.015499999999999403,33.8983050847472
Mean1,16.785999999999998,16.785999999999998,16.81425,0.02825000000000344,False,0.14349999999999952,0.17175000000000296,1,0.4444672188266785,16.79975,0.013750000000001705,0.014500000000001734,35.39823008849127
Mean1,16.95775,16.95775,16.98725,0.02949999999999875,False,0.14775000000000205,0.1772500000000008,1,0.45359565208057184,16.972,0.01425000000000054,0.01524999999999821,33.8983050847472
Mean1,17.135,17.135,17.16375,0.02874999999999872,False,0.1437500000000007,0.17249999999999943,1,0.45037217261231993,17.149,0.013999999999999346,0.014749999999999375,34.78260869565372
Mean1,17.3075,17.3075,17.337,0.02949999999999875,False,0.1477499999999985,0.17724999999999724,1,0.4577412387843573,17.32175,0.01425000000000054,0.01524999999999821,33.8983050847472
Mean1,17.48475,17.48475,17.51375,0.029000000000003467,False,0.14349999999999952,0.17250000000000298,1,0.4596807022787562,17.499,0.01425000000000054,0.014750000000002927,34.48275862068553
Mean1,17.65725,17.65725,17.6865,0.029249999999997556,False,0.14775000000000205,0.1769999999999996,1,0.45004643416075724,17.6715,0.01425000000000054,0.014999999999997016,34.188034188037044
Mean1,17.83425,17.83425,17.86325,0.028999999999999915,False,0.14399999999999835,0.17299999999999827,1,0.4548988801003558,17.8485,0.01425000000000054,0.014749999999999375,34.48275862068976
Mean1,18.00725,18.00725,18.035999999999998,0.02874999999999872,False,0.14800000000000324,0.17675000000000196,1,0.4493665142605992,18.021250000000002,0.014000000000002899,0.014749999999995822,34.78260869565372
Mean1,18.184,18.184,18.21325,0.029249999999997556,False,0.1437500000000007,0.17299999999999827,1,0.4571923934072224,18.19825,0.01425000000000054,0.014999999999997016,34.188034188037044
Mean1,18.357,18.357,18.386,0.028999999999999915,False,0.14800000000000324,0.17700000000000315,1,0.4573531560806062,18.37125,0.01425000000000054,0.014749999999999375,34.48275862068976
Mean1,18.534000000000002,18.534000000000002,18.563,0.028999999999996362,False,0.1440000000000019,0.17299999999999827,1,0.46273884263067494,18.54825,0.014249999999996987,0.014749999999999375,34.48275862069398
Mean1,18.707,18.707,18.736,0.028999999999999915,False,0.14849999999999852,0.17749999999999844,1,0.44883269655256247,18.72125,0.01425000000000054,0.014749999999999375,34.48275862068976
Mean1,18.8845,18.8845,18.9135,0.028999999999999915,False,0.1437500000000007,0.17275000000000063,1,0.45954643256986655,18.898500000000002,0.014000000000002899,0.014999999999997016,34.48275862068976
Mean1,19.05725,19.05725,19.08625,0.028999999999999915,False,0.14849999999999852,0.17749999999999844,1,0.45049014684390776,19.0715,0.01425000000000054,0.014749999999999375,34.48275862068976
Mean1,19.23475,19.23475,19.2635,0.028750000000002274,False,0.14399999999999835,0.17275000000000063,1,0.4559585366433198,19.24875,0.014000000000002899,0.014749999999999375,34.78260869564942
Mean1,19.4075,19.4075,19.437,0.029500000000002302,False,0.1479999999999997,0.177500000000002,1,0.46018043565330147,19.42175,0.01425000000000054,0.015250000000001762,33.898305084743114
Mean1,19.585,19.585,19.614,0.028999999999999915,False,0.1437500000000007,0.17275000000000063,1,0.4588542060631162,19.59925,0.01425000000000054,0.014749999999999375,34.48275862068976
Mean1,19.75775,19.75775,19.78725,0.02949999999999875,False,0.14849999999999852,0.17799999999999727,1,0.4540873735755546,19.772000000000002,0.01425000000000054,0.01524999999999821,33.8983050847472
Mean1,19.93575,19.93575,19.96425,0.02850000000000108,False,0.1437500000000007,0.1722500000000018,1,0.4512964773510049,19.9495,0.013750000000001705,0.014749999999999375,35.08771929824429
Mean1,20.108,20.108,20.1375,0.02949999999999875,False,0.14849999999999852,0.17799999999999727,1,0.455750632565325,20.12225,0.01425000000000054,0.01524999999999821,33.8983050847472
Mean1,20.285999999999998,20.285999999999998,20.3145,0.02850000000000108,False,0.1440000000000019,0.17250000000000298,1,0.44923183036670994,20.3,0.014000000000002899,0.014499999999998181,35.08771929824429
Mean1,20.4585,20.4585,20.4885,0.029999999999997584,False,0.14800000000000324,0.17800000000000082,1,0.4647725195466641,20.47275,0.01425000000000054,0.015749999999997044,33.333333333336014
Mean1,20.6365,20.6365,20.66475,0.028249999999999886,False,0.14424999999999955,0.17249999999999943,1,0.4491476064215084,20.65025,0.013749999999998153,0.014500000000001734,35.398230088495716
Mean1,20.809,20.809,20.83875,0.029749999999999943,False,0.14824999999999733,0.17799999999999727,1,0.4596597921400777,20.82325,0.01425000000000054,0.015499999999999403,33.613445378151326
Mean1,20.987,20.987,21.015,0.028000000000002245,False,0.14450000000000074,0.17250000000000298,1,0.4464065935489442,21.00075,0.013750000000001705,0.01425000000000054,35.71428571428285
Mean1,21.1595,21.1595,21.1895,0.029999999999997584,False,0.14825000000000088,0.17824999999999847,1,0.4628496746139125,21.173750000000002,0.01425000000000054,0.015749999999997044,33.333333333336014
Mean1,21.33775,21.33775,21.3655,0.02775000000000105,False,0.14474999999999838,0.17249999999999943,1,0.44386881475153156,21.3515,0.013750000000001705,0.013999999999999346,36.03603603603467
Mean1,21.51025,21.51025,21.541,0.030750000000001165,False,0.14700000000000202,0.17775000000000318,1,0.47701208149795915,21.52525,0.015000000000000568,0.015750000000000597,32.5203252032508
Mean1,21.688000000000002,21.688000000000002,21.71575,0.0277499999999975,False,0.14525000000000077,0.17299999999999827,1,0.44198091002882756,21.70175,0.013749999999998153,0.013999999999999346,36.036036036039285
Mean1,21.861,21.861,21.8915,0.03049999999999997,False,0.14699999999999847,0.17749999999999844,1,0.46684150999838253,21.87575,0.014749999999999375,0.015750000000000597,32.78688524590167
Mean1,22.0385,22.0385,22.066,0.027499999999999858,False,0.14550000000000196,0.17300000000000182,1,0.43982397786553606,22.052500000000002,0.014000000000002899,0.013499999999996959,36.36363636363655
Mean1,22.2115,22.2115,22.241999999999997,0.03049999999999642,False,0.14675000000000438,0.1772500000000008,1,0.467138711527948,22.22625,0.014749999999999375,0.015749999999997044,32.78688524590549
Mean1,22.38875,22.38875,22.4165,0.0277499999999975,False,0.146250000000002,0.1739999999999995,1,0.45389797224882333,22.403,0.014249999999996987,0.013500000000000512,36.036036036039285
Mean1,22.56275,22.56275,22.5935,0.030749999999997613,False,0.1457499999999996,0.17649999999999721,1,0.488143296822474,22.57825,0.015499999999999403,0.01524999999999821,32.52032520325456
Mean1,22.73925,22.73925,22.7665,0.027250000000002217,False,0.14724999999999966,0.17450000000000188,1,0.43597217535915,22.753,0.013750000000001705,0.013500000000000512,36.697247706419034
Mean1,22.91375,22.91375,22.944000000000003,0.03025000000000233,False,0.14574999999999605,0.17599999999999838,1,0.4704794273171955,22.9295,0.015750000000000597,0.014500000000001734,33.057851239666874
Mean1,23.08975,23.08975,23.11725,0.027499999999999858,False,0.14750000000000085,0.1750000000000007,1,0.4418447087802232,23.1035,0.013750000000001705,0.013749999999998153,36.36363636363655
Mean1,23.26475,23.26475,23.295,0.03025000000000233,False,0.14499999999999957,0.1752500000000019,1,0.4699017342621649,23.28025,0.015499999999999403,0.014750000000002927,33.057851239666874
Mean1,23.44,23.44,23.468000000000004,0.028000000000002245,False,0.1474999999999973,0.17549999999999955,1,0.45375351000925124,23.454,0.013999999999999346,0.014000000000002899,35.71428571428285
Mean1,23.6155,23.6155,23.64575,0.030249999999998778,False,0.14450000000000074,0.17474999999999952,1,0.48026571396265616,23.63075,0.01524999999999821,0.015000000000000568,33.057851239670754
Mean1,23.79025,23.79025,23.81825,0.027999999999998693,False,0.14850000000000207,0.17650000000000077,1,0.4455014403491875,23.80425,0.013999999999999346,0.013999999999999346,35.714285714287385
Mean1,23.96675,23.96675,23.9965,0.029749999999999943,False,0.14424999999999955,0.1739999999999995,1,0.4665542670372836,23.9815,0.014749999999999375,0.015000000000000568,33.613445378151326
Mean1,24.14075,24.14075,24.16925,0.02850000000000108,False,0.14874999999999972,0.1772500000000008,1,0.4509161189112168,24.15475,0.013999999999999346,0.014500000000001734,35.08771929824429
Mean1,24.318,24.318,24.34725,0.029249999999997556,False,0.1440000000000019,0.17324999999999946,1,0.4594342314234128,24.332250000000002,0.01425000000000054,0.014999999999997016,34.188034188037044
Mean1,24.49125,24.49125,24.52075,0.02949999999999875,False,0.1479999999999997,0.17749999999999844,1,0.47095956271994954,24.50575,0.014499999999998181,0.015000000000000568,33.8983050847472
Mean1,24.66875,24.66875,24.69775,0.028999999999999915,False,0.1440000000000019,0.17300000000000182,1,0.45692330915964613,24.683,0.01425000000000054,0.014749999999999375,34.48275862068976
Mean1,24.84175,24.84175,24.871,0.029249999999997556,False,0.14874999999999972,0.17799999999999727,1,0.45744377730533503,24.856,0.01425000000000054,0.014999999999997016,34.188034188037044
Mean1,25.01975,25.01975,25.04825,0.02850000000000108,False,0.1440000000000019,0.17250000000000298,1,0.4515267475434511,25.03375,0.014000000000002899,0.014499999999998181,35.08771929824429
Mean1,25.19225,25.19225,25.22175,0.02949999999999875,False,0.14874999999999972,0.17824999999999847,1,0.45926051043284427,25.206500000000002,0.01425000000000054,0.01524999999999821,33.8983050847472
Mean1,25.3705,25.3705,25.399,0.02850000000000108,False,0.1440000000000019,0.17250000000000298,1,0.45868643294943273,25.38475,0.01425000000000054,0.01425000000000054,35.08771929824429
Mean1,25.543000000000003,25.543000000000003,25.573,0.029999999999997584,False,0.14825000000000088,0.17824999999999847,1,0.46430729053409014,25.55725,0.014249999999996987,0.015750000000000597,33.333333333336014
Mean1,25.72125,25.72125,25.74925,0.027999999999998693,False,0.14450000000000074,0.17249999999999943,1,0.44527258896798766,25.735,0.013749999999998153,0.01425000000000054,35.714285714287385
Mean1,25.89375,25.89375,25.924,0.030249999999998778,False,0.1479999999999997,0.17824999999999847,1,0.4644495815150361,25.90825,0.014499999999998181,0.015750000000000597,33.057851239670754
Mean1,26.072,26.072,26.0995,0.027499999999999858,False,0.14499999999999957,0.17249999999999943,1,0.4427751137185883,26.08575,0.013750000000001705,0.013749999999998153,36.36363636363655
Mean1,26.2445,26.2445,26.27525,0.030750000000001165,False,0.14724999999999966,0.17800000000000082,1,0.47517528850562757,26.2595,0.015000000000000568,0.015750000000000597,32.5203252032508
Mean1,26.4225,26.4225,26.45,0.027499999999999858,False,0.1457499999999996,0.17324999999999946,1,0.45183481408117243,26.43625,0.013750000000001705,0.013749999999998153,36.36363636363655
Mean1,26.59575,26.59575,26.625999999999998,0.030249999999998778,False,0.14675000000000082,0.1769999999999996,1,0.4682768762347804,26.61075,0.015000000000000568,0.01524999999999821,33.057851239670754
Mean1,26.77275,26.77275,26.80025,0.027499999999999858,False,0.146250000000002,0.17375000000000185,1,0.4398109476936566,26.78675,0.014000000000002899,0.013499999999996959,36.36363636363655
Mean1,26.9465,26.9465,26.976999999999997,0.03049999999999642,False,0.146250000000002,0.1767499999999984,1,0.4687686865873952,26.961750000000002,0.015250000000001762,0.015249999999994657,32.78688524590549
Mean1,27.12325,27.12325,27.15075,0.027499999999999858,False,0.14649999999999963,0.1739999999999995,1,0.4421875443953343,27.13725,0.014000000000002899,0.013499999999996959,36.36363636363655
Mean1,27.29725,27.29725,27.328000000000003,0.030750000000004718,False,0.1454999999999984,0.17625000000000313,1,0.4813133122157028,27.31275,0.015500000000002956,0.015250000000001762,32.52032520324704
Mean1,27.4735,27.4735,27.500999999999998,0.027499999999996305,False,0.1472500000000032,0.17474999999999952,1,0.44889212589673677,27.48725,0.013749999999998153,0.013749999999998153,36.36363636364125
Mean1,27.64825,27.64825,27.6785,0.030249999999998778,False,0.14525000000000077,0.17549999999999955,1,0.4722139172622449,27.66375,0.015499999999999403,0.014749999999999375,33.057851239670754
Mean1,27.82375,27.82375,27.85125,0.027499999999999858,False,0.14750000000000085,0.1750000000000007,1,0.44580449090217217,27.837500000000002,0.013750000000001705,0.013749999999998153,36.36363636363655
Mean1,27.99875,27.99875,28.029,0.030249999999998778,False,0.14499999999999957,0.17524999999999835,1,0.4727911591293061,28.01425,0.015499999999999403,0.014749999999999375,33.057851239670754
Mean1,28.174,28.174,28.2015,0.027499999999999858,False,0.1479999999999997,0.17549999999999955,1,0.4385654823695015,28.188,0.013999999999999346,0.013500000000000512,36.36363636363655
Mean1,28.3495,28.3495,28.38,0.03049999999999997,False,0.1440000000000019,0.17450000000000188,1,0.48839699917323093,28.36475,0.015250000000001762,0.01524999999999821,32.78688524590167
Mean1,28.524,28.524,28.552,0.027999999999998693,False,0.14750000000000085,0.17549999999999955,1,0.44565406878739944,28.538,0.013999999999999346,0.013999999999999346,35.714285714287385
Mean1,28.6995,28.6995,28.7295,0.030000000000001137,False,0.14474999999999838,0.17474999999999952,1,0.47145180209595006,28.714750000000002,0.015250000000001762,0.014749999999999375,33.33333333333207
Mean1,28.87425,28.87425,28.9025,0.028249999999999886,False,0.1479999999999997,0.17624999999999957,1,0.44931796252909306,28.88825,0.013999999999999346,0.01425000000000054,35.398230088495716
Mean1,29.0505,29.0505,29.08025,0.029749999999999943,False,0.14424999999999955,0.1739999999999995,1,0.4701475775601481,29.0655,0.015000000000000568,0.014749999999999375,33.613445378151326
Mean1,29.2245,29.2245,29.253,0.02850000000000108,False,0.14825000000000088,0.17675000000000196,1,0.45962678915725996,29.23875,0.01425000000000054,0.01425000000000054,35.08771929824429
Mean1,29.40125,29.40125,29.430999999999997,0.02974999999999639,False,0.1440000000000019,0.1737499999999983,1,0.4821267547612236,29.416,0.014749999999999375,0.014999999999997016,33.61344537815534
Mean1,29.575,29.575,29.60375,0.028750000000002274,False,0.14899999999999736,0.17774999999999963,1,0.4485310997380999,29.58925,0.01425000000000054,0.014500000000001734,34.78260869564942
Mean1,29.75275,29.75275,29.78175,0.028999999999999915,False,0.1440000000000019,0.17300000000000182,1,0.4589567195573938,29.767,0.01425000000000054,0.014749999999999375,34.48275862068976
Mean1,29.92575,29.92575,29.95475,0.028999999999999915,False,0.14874999999999972,0.17774999999999963,1,0.45472671594773145,29.93975,0.013999999999999346,0.015000000000000568,34.48275862068976
Mean1,30.1035,30.1035,30.13225,0.02874999999999872,False,0.1437500000000007,0.17249999999999943,1,0.4555812207801669,30.1175,0.013999999999999346,0.014749999999999375,34.78260869565372
Mean1,30.276,30.276,30.30575,0.029749999999999943,False,0.14849999999999852,0.17824999999999847,1,0.4730171810429162,30.2905,0.014500000000001734,0.01524999999999821,33.613445378151326
Mean1,30.45425,30.45425,30.48275,0.02850000000000108,False,0.1440000000000019,0.17250000000000298,1,0.4618181021231827,30.468,0.013750000000001705,0.014749999999999375,35.08771929824429
Mean1,30.62675,30.62675,30.6565,0.029749999999999943,False,0.14849999999999852,0.17824999999999847,1,0.460358250039198,30.641000000000002,0.01425000000000054,0.015499999999999403,33.613445378151326
Mean1,30.805,30.805,30.83325,0.028249999999999886,False,0.14424999999999955,0.17249999999999943,1,0.4463940083146129,30.81875,0.013750000000001705,0.014499999999998181,35.398230088495716
Mean1,30.9775,30.9775,31.00775,0.03025000000000233,False,0.1479999999999997,0.17825000000000202,1,0.4640922809561954,30.99175,0.01425000000000054,0.01600000000000179,33.057851239666874
Mean1,31.15575,31.15575,31.18375,0.027999999999998693,False,0.14450000000000074,0.17249999999999943,1,0.44490823362873116,31.1695,0.013749999999998153,0.01425000000000054,35.714285714287385
